Horodate;Sous profil;Groupe période mobile;Coefficient dynamique j+1;Indicateur dispersion des poids;Indicateur de précision
2023-03-19T01:00:00+01:00;RES1_BASE;NA;0.6425164884;100.0;100.0
2023-03-19T01:00:00+01:00;RES2_HC;NA;2.2493968386;100.0;100.0
2023-03-19T01:00:00+01:00;RES3_BUHC;NA;2.4166644082;100.0;100.0
2023-03-19T01:00:00+01:00;RES4-NORD_HC;NA;0.8167525077;100.0;100.0
2023-03-19T01:00:00+01:00;PRO4-PACA_HC;NA;0.633891861;100.0;100.0
2023-03-19T01:00:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-19T01:00:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-19T01:00:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-NORD_HC;NA;0.7357917111;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO5_BASE;NA;1.0779481976;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES3_BUHC;NA;2.6936797277;100.0;100.0
2023-03-19T00:30:00+01:00;PRO2_HC;NA;1.7476538897;100.0;100.0
2023-03-19T00:30:00+01:00;RES2_HP;NA;0.4718169927;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-BRET_HC;NA;0.7960349061;100.0;100.0
2023-03-19T00:30:00+01:00;PRO1_BASE;NA;0.6949026571;100.0;100.0
2023-03-19T00:30:00+01:00;PRO2_HP;NA;0.3666080892;100.0;100.0
2023-03-19T00:30:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES3_BUHP;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-NORD_HC;NA;0.663681983;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-PACA_HC;NA;0.6876274307;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-PACA_HC;NA;0.613378948;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-BRET_HC;NA;0.5816434381;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES1_BASE;NA;0.6766512693;100.0;100.0
2023-03-19T00:30:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;RES4-SUD_HC;NA;0.7003859222;100.0;100.0
2023-03-19T00:30:00+01:00;PRD3_BASE;NA;3.49835e-05;100.0;100.0
2023-03-19T00:30:00+01:00;RES2_HC;NA;2.0077388291;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-SUD_HC;NA;0.5813988835;100.0;100.0
2023-03-19T00:30:00+01:00;RES11_BASE;NA;0.846188732;100.0;100.0
2023-03-19T00:30:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-19T00:30:00+01:00;PRO3_BUHC;NA;2.1084315746;100.0;100.0
2023-03-19T00:30:00+01:00;PRO3_BUHP;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;PRO2_HP;NA;0.365061965;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-SUD_HC;NA;0.7023684378;100.0;100.0
2023-03-19T00:00:00+01:00;PRD3_BASE;NA;2.8802e-05;100.0;100.0
2023-03-19T00:00:00+01:00;PRO2_HC;NA;1.8540356026;100.0;100.0
2023-03-19T00:00:00+01:00;PRO3_BUHC;NA;2.1946767308;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-PACA_HC;NA;0.6247294634;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-BRET_HC;NA;0.5746951511;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-NORD_HC;NA;0.667576289;100.0;100.0
2023-03-19T00:00:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES1_BASE;NA;0.7280396113;100.0;100.0
2023-03-19T00:00:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-BRET_HC;NA;0.8035691249;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-PACA_HC;NA;0.6732759347;100.0;100.0
2023-03-19T00:00:00+01:00;PRO1_BASE;NA;0.705798011;100.0;100.0
2023-03-19T00:00:00+01:00;PRO3_BUHP;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-SUD_HC;NA;0.581821487;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES2_HC;NA;2.3340758905;100.0;100.0
2023-03-19T00:00:00+01:00;RES3_BUHC;NA;3.0771035;100.0;100.0
2023-03-19T00:00:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-NORD_HC;NA;0.7338473606;100.0;100.0
2023-03-19T00:00:00+01:00;PRO5_BASE;NA;1.1191168417;100.0;100.0
2023-03-19T00:00:00+01:00;RES2_HP;NA;0.4496989424;100.0;100.0
2023-03-19T00:00:00+01:00;RES3_BUHP;NA;0.0;100.0;100.0
2023-03-19T00:00:00+01:00;RES11_BASE;NA;0.892225847;100.0;100.0
2023-03-19T00:00:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-PACA_HC;NA;0.602907009;100.0;100.0
2023-03-18T23:30:00+01:00;PRO5_BASE;NA;1.3574652051;100.0;100.0
2023-03-18T23:30:00+01:00;RES1_BASE;NA;0.7833493507;100.0;100.0
2023-03-18T23:30:00+01:00;PRO2_HP;NA;0.4647377817;100.0;100.0
2023-03-18T23:30:00+01:00;PRO3_BUHP;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-NORD_HC;NA;0.6730144689;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES2_HP;NA;0.5453491081;100.0;100.0
2023-03-18T23:30:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES3_BUHC;NA;3.5538275322;100.0;100.0
2023-03-18T23:30:00+01:00;RES3_BUHP;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-SUD_HC;NA;0.6011018936;100.0;100.0
2023-03-18T23:30:00+01:00;PRD3_BASE;NA;2.05493e-05;100.0;100.0
2023-03-18T23:30:00+01:00;PRO1_BASE;NA;0.7261771295;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-BRET_HC;NA;0.5795225056;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES2_HC;NA;2.2544506069;100.0;100.0
2023-03-18T23:30:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-PACA_HC;NA;0.6838551977;100.0;100.0
2023-03-18T23:30:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-BRET_HC;NA;0.8100930455;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-NORD_HC;NA;0.7339169846;100.0;100.0
2023-03-18T23:30:00+01:00;RES11_BASE;NA;0.9075682304;100.0;100.0
2023-03-18T23:30:00+01:00;PRO2_HC;NA;1.6955763993;100.0;100.0
2023-03-18T23:30:00+01:00;PRO3_BUHC;NA;2.253838525;100.0;100.0
2023-03-18T23:30:00+01:00;RES4-SUD_HC;NA;0.7203967202;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-BRET_HC;NA;0.8470873329;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-BRET_HC;NA;0.6063433823;100.0;100.0
2023-03-18T23:00:00+01:00;PRD3_BASE;NA;1.61879e-05;100.0;100.0
2023-03-18T23:00:00+01:00;PRO2_HP;NA;0.6364625872;100.0;100.0
2023-03-18T23:00:00+01:00;PRO3_BUHC;NA;2.3785790099;100.0;100.0
2023-03-18T23:00:00+01:00;RES2_HC;NA;1.8797345469;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;RES11_BASE;NA;0.9544468701;100.0;100.0
2023-03-18T23:00:00+01:00;RES3_BUHP;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-PACA_HC;NA;0.6316418658;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-PACA_HC;NA;0.7079104878;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO1_BASE;NA;0.7398080381;100.0;100.0
2023-03-18T23:00:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;RES1_BASE;NA;0.8491509338;100.0;100.0
2023-03-18T23:00:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO5_BASE;NA;1.4420805323;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-NORD_HC;NA;0.7533192024;100.0;100.0
2023-03-18T23:00:00+01:00;PRO2_HC;NA;1.3438515309;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-NORD_HC;NA;0.6941430279;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-SUD_HC;NA;0.726324292;100.0;100.0
2023-03-18T23:00:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-SUD_HC;NA;0.6204088575;100.0;100.0
2023-03-18T23:00:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO3_BUHP;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;RES2_HP;NA;0.7062919527;100.0;100.0
2023-03-18T23:00:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;RES3_BUHC;NA;4.1612333896;100.0;100.0
2023-03-18T23:00:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-18T23:00:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-BRET_HC;NA;0.6247168603;100.0;100.0
2023-03-18T22:30:00+01:00;RES2_HC;NA;1.5858191139;100.0;100.0
2023-03-18T22:30:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO1_BASE;NA;0.7557227312;100.0;100.0
2023-03-18T22:30:00+01:00;PRO2_HC;NA;1.1218113285;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-SUD_HC;NA;0.7627284616;100.0;100.0
2023-03-18T22:30:00+01:00;PRO3_BUHC;NA;2.488479307;100.0;100.0
2023-03-18T22:30:00+01:00;RES3_BUHC;NA;4.7658254256;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-PACA_HC;NA;0.6352054463;100.0;100.0
2023-03-18T22:30:00+01:00;PRO3_BUHP;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES3_BUHP;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-NORD_HC;NA;0.7006148663;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO5_BASE;NA;1.7718180606;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-PACA_HC;NA;0.7211866798;100.0;100.0
2023-03-18T22:30:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRD3_BASE;NA;1.3841e-05;100.0;100.0
2023-03-18T22:30:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-NORD_HC;NA;0.7867116931;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-BRET_HC;NA;0.8750963841;100.0;100.0
2023-03-18T22:30:00+01:00;PRO2_HP;NA;0.7637758526;100.0;100.0
2023-03-18T22:30:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES1_BASE;NA;0.925693027;100.0;100.0
2023-03-18T22:30:00+01:00;RES2_HP;NA;0.8296695158;100.0;100.0
2023-03-18T22:30:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T22:30:00+01:00;PRO4-SUD_HC;NA;0.6440524453;100.0;100.0
2023-03-18T22:30:00+01:00;RES11_BASE;NA;0.9975477391;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-NORD_HC;NA;0.8229374142;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-PACA_HC;NA;0.7755812473;100.0;100.0
2023-03-18T22:00:00+01:00;PRO5_BASE;NA;1.8783288693;100.0;100.0
2023-03-18T22:00:00+01:00;RES11_BASE;NA;1.0479210841;100.0;100.0
2023-03-18T22:00:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-BRET_HC;NA;0.624235875;100.0;100.0
2023-03-18T22:00:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO2_HC;NA;0.4948165982;100.0;100.0
2023-03-18T22:00:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO2_HP;NA;1.0347016754;100.0;100.0
2023-03-18T22:00:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO3_BUHC;NA;2.5778655983;100.0;100.0
2023-03-18T22:00:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-BRET_HC;NA;0.9055105868;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-SUD_HC;NA;0.6747114531;100.0;100.0
2023-03-18T22:00:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-SUD_HC;NA;0.7929187883;100.0;100.0
2023-03-18T22:00:00+01:00;RES2_HP;NA;1.1656724943;100.0;100.0
2023-03-18T22:00:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRD3_BASE;NA;3.78069e-05;100.0;100.0
2023-03-18T22:00:00+01:00;RES2_HC;NA;0.5967307136;100.0;100.0
2023-03-18T22:00:00+01:00;RES3_BUHC;NA;5.0228198034;100.0;100.0
2023-03-18T22:00:00+01:00;PRO3_BUHP;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;RES1_BASE;NA;0.9836135556;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-NORD_HC;NA;0.7260717304;100.0;100.0
2023-03-18T22:00:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;RES3_BUHP;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-PACA_HC;NA;0.666463084;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO1_BASE;NA;0.769586832;100.0;100.0
2023-03-18T22:00:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-18T22:00:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-SUD_HC;NA;0.8381479433;100.0;100.0
2023-03-18T21:30:00+01:00;PRD3_BASE;NA;6.09917e-05;100.0;100.0
2023-03-18T21:30:00+01:00;RES1_BASE;NA;1.0644375997;100.0;100.0
2023-03-18T21:30:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO5_BASE;NA;2.0865031417;100.0;100.0
2023-03-18T21:30:00+01:00;PRO2_HC;NA;0.2747804065;100.0;100.0
2023-03-18T21:30:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES3_BUHP;NA;1.0090304366;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES11_BASE;NA;1.1111142907;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-BRET_HC;NA;0.963072914;100.0;100.0
2023-03-18T21:30:00+01:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES2_HC;NA;0.4416057909;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;PRO2_HP;NA;1.1470154343;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-NORD_HC;NA;0.8804665166;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-PACA_HC;NA;0.8092879721;100.0;100.0
2023-03-18T21:30:00+01:00;PRO3_BUHP;NA;0.8769161082;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-NORD_HC;NA;0.767607363;100.0;100.0
2023-03-18T21:30:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T21:30:00+01:00;RES2_HP;NA;1.2133636142;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-PACA_HC;NA;0.6803180267;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-SUD_HC;NA;0.7133362166;100.0;100.0
2023-03-18T21:30:00+01:00;PRO1_BASE;NA;0.7906297634;100.0;100.0
2023-03-18T21:30:00+01:00;PRO4-BRET_HC;NA;0.6521932711;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-NORD_HC;NA;0.9468325215;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES2_HC;NA;0.3079864138;100.0;100.0
2023-03-18T21:00:00+01:00;RES3_BUHP;NA;1.0554178539;100.0;100.0
2023-03-18T21:00:00+01:00;PRO1_BASE;NA;0.8093480677;100.0;100.0
2023-03-18T21:00:00+01:00;PRO2_HP;NA;1.2192945976;100.0;100.0
2023-03-18T21:00:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;PRO3_BUHP;NA;0.9228968457;100.0;100.0
2023-03-18T21:00:00+01:00;RES2_HP;NA;1.299826143;100.0;100.0
2023-03-18T21:00:00+01:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES11_BASE;NA;1.1749757382;100.0;100.0
2023-03-18T21:00:00+01:00;PRD3_BASE;NA;5.98795e-05;100.0;100.0
2023-03-18T21:00:00+01:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-BRET_HC;NA;0.6832509142;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-PACA_HC;NA;0.879118121;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;PRO5_BASE;NA;2.1480014268;100.0;100.0
2023-03-18T21:00:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-PACA_HC;NA;0.6995174954;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-SUD_HC;NA;0.7601800947;100.0;100.0
2023-03-18T21:00:00+01:00;PRO2_HC;NA;0.1891257719;100.0;100.0
2023-03-18T21:00:00+01:00;RES1_BASE;NA;1.1508269309;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-SUD_HC;NA;0.916689559;100.0;100.0
2023-03-18T21:00:00+01:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES4-BRET_HC;NA;1.0151605597;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-18T21:00:00+01:00;PRO4-NORD_HC;NA;0.798738249;100.0;100.0
2023-03-18T20:30:00+01:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;PRO4-BRET_HC;NA;0.7282222401;100.0;100.0
2023-03-18T20:30:00+01:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;PRD3_BASE;NA;4.6042e-05;100.0;100.0
2023-03-18T20:30:00+01:00;RES3_BUHP;NA;1.1001950181;100.0;100.0
2023-03-18T20:30:00+01:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;RES4-NORD_HC;NA;0.9926050647;100.0;100.0
2023-03-18T20:30:00+01:00;RES1_BASE;NA;1.2424250308;100.0;100.0
2023-03-18T20:30:00+01:00;PRO4-SUD_HC;NA;0.8170746434;100.0;100.0
2023-03-18T20:30:00+01:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;PRO4-NORD_HC;NA;0.8492581309;100.0;100.0
2023-03-18T20:30:00+01:00;PRO4-PACA_HC;NA;0.7285875699;100.0;100.0
2023-03-18T20:30:00+01:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-18T20:30:00+01:00;PRO2_HP;NA;1.3207230213;100.0;100.0
